City_ID,City,Country,Max Temp,Lat,Lng,Hotel Name
118,Broome,US,55.6,42.2506,-75.833,Chenango Valley State Park
119,Palmas,BR,84.07,-10.2128,-48.3603,Hotel Lago da Palma
120,Mango,US,80.85,27.9797,-82.3065,Hilton Garden Inn Tampa East/Brandon
121,Christchurch,NZ,71.8,-43.5333,172.6333,The George
122,Tarko-Sale,RU,9.55,64.9225,77.785,Yubileynaya
123,Bluff,NZ,53.11,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
124,Elban,RU,28.65,50.1018,136.5094,
125,Cheney,US,37.99,47.4874,-117.5758,"Holiday Inn Express & Suites Cheney, an IHG Hotel"
126,Chapais,CA,51.4,49.7834,-74.8492,Hôtel Opémiska
127,Kirsanov,RU,33.08,52.6549,42.7224,Gostinitsa
128,Bowen,AU,78.91,-20.0167,148.2333,Castle Motor Lodge Motel
129,Deqing,CN,58.89,30.5448,119.9599,Narada Boutique Hotel Huzhou Deqing
130,Barrow,US,10.42,71.2906,-156.7887,King Eider Inn
131,Sao Jose Da Coroa Grande,BR,77.9,-8.8978,-35.1478,Crôa Mares Hotel
132,Kaeo,NZ,71.33,-35.1,173.7833,Bushido Lodge
133,Santa Rosa,PH,84.09,14.3122,121.1114,Erlyn’s Sta Rosa City Home
134,Am Timan,TD,71.55,11.0297,20.2827,Palais du chef Canton Salamt
135,Goderich,CA,57.9,43.7501,-81.7165,Harmony Inn
136,Cosala,MX,75.22,24.4125,-106.6908,Hotel Real del Conde
137,Kota Kinabalu,MY,80.58,5.9749,116.0724,Gaya Centre Hotel
138,Lebu,CL,53.33,-37.6167,-73.65,Hostal Las Lilas
139,Mtinko,TZ,62.58,-4.55,34.85,
140,Chekhov,RU,30.09,55.1431,37.4711,Domik v derevne
141,Seminole,US,75.2,28.7086,-81.2081,Ono Hot Dog Cart and Catering Lemonade and Shaved Hawaiian Ice
142,Viedma,AR,62.58,-40.8135,-62.9967,Hotel Cristal
143,Severo-Kurilsk,RU,44.33,50.6789,156.125,Kak Doma
144,Solnechnyy,RU,29.77,50.7214,136.6319,Hotel complex Pastoral
145,Fortuna,US,52.93,40.5982,-124.1573,Super 8 by Wyndham Fortuna
146,Samarinda,ID,79.52,-0.5,117.15,ASTON Samarinda Hotel & Convention Center
147,Norman Wells,CA,3.88,65.282,-126.8329,Heritage Hotel
148,Kaitangata,NZ,56.46,-46.2817,169.8464,Kaitangata Motor Camp
149,Yulara,AU,71.24,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
150,Hasaki,JP,64.8,35.7333,140.8333,Inubosaki Kanko Hotel
151,Carballo,ES,57.87,43.213,-8.691,Pazo do Souto
152,Georgetown,MY,78.73,5.4112,100.3354,Cititel Penang
153,Cozumel,MX,80.08,20.5083,-86.9458,Cozumel Palace® All Inclusive Resort
154,Gaoua,BF,76.12,10.2992,-3.2508,
155,Kiama,AU,69.39,-34.6833,150.8667,The Sebel Kiama Harbourside
156,Williston,US,31.32,48.147,-103.618,Hampton Inn & Suites Williston
157,Kenai,US,33.15,60.5544,-151.2583,Aspen Extended Stay Suites
158,Soyo,AO,76.12,-6.1349,12.3689,Hospedaria ndozi'ame
159,Te Anau,NZ,51.98,-45.4167,167.7167,Kingsgate Hotel Te Anau
160,Abu Zabad,SD,71.35,12.35,29.25,حامد محمد نور
161,Quatre Cocos,MU,74.08,-20.2078,57.7625,Sunrise Attitude Hotel
163,Port Alfred,ZA,68.54,-33.5906,26.891,The Halyards Hotel & Spa
164,Iracoubo,GF,77.94,5.4802,-53.2011,Le Gîte d’Iracoubo
165,Beringovskiy,RU,14.52,63.05,179.3167,
166,Sibolga,ID,76.01,1.7427,98.7792,Hotel Syariah CN Darussalam
167,Farafangana,MG,72.14,-22.8167,47.8333,Miarina
168,Yar-Sale,RU,4.03,66.8333,70.8333,Yalemd
169,Cidreira,BR,59.49,-30.1811,-50.2056,Hotel Castelo
170,Mar Del Plata,AR,56.08,-38.0023,-57.5575,Gran Hotel Mar del Plata
171,Saint Anthony,US,64.65,45.0205,-93.218,Holiday Inn Express Roseville-St. Paul
172,Taos,US,41.2,36.4072,-105.5731,El Monte Sagrado
173,Maniitsoq,GL,30.76,65.4167,-52.9,Hotel Heilmann Lyberth
174,Preobrazheniye,RU,33.13,42.9019,133.9064,Campsite Orlan
175,Lorengau,PG,86.36,-2.0226,147.2712,Lorengau Harbourside Hotel
176,Jalu,LY,63.34,29.0331,21.5482,صاحبة الفخامة
177,Chengde,CN,31.48,40.9725,117.9361,Super 8 Hotel
178,Upernavik,GL,24.19,72.7868,-56.1549,Café de Upernavik
179,Hithadhoo,MV,80.67,-0.6,73.0833,Scoop Guest House
180,Kilindoni,TZ,77.07,-7.9139,39.6668,Bustani B&B
181,Ahipara,NZ,66.49,-35.1667,173.1667,Ahipara Holiday Park
182,Coihaique,CL,72.21,-45.5752,-72.0662,Diego De Almagro Coyhaique
183,Half Moon Bay,US,61.83,37.4636,-122.4286,"The Ritz-Carlton, Half Moon Bay"
184,Nanortalik,GL,38.82,60.1432,-45.2371,Hotel Kap Farvel
186,Shache,CN,44.2,38.4167,77.2406,Delong Hotel
187,Ngunguru,NZ,66.06,-35.6167,174.5,Pacific Rendezvous Motel Resort
188,Puerto Leguizamo,CO,65.68,-0.1934,-74.7819,la casona de juancho
189,Tazmalt,DZ,66.87,36.3868,4.3989,Hôtel Numédia
190,Northam,GB,46.62,51.0333,-4.2167,Durrant House Hotel
191,Bandarbeyla,SO,76.78,9.4942,50.8122,JABIR HOTEL
192,Tuatapere,NZ,54.75,-46.1333,167.6833,Ron and Tony's Bed & Breakfast
193,Tabuk,PH,77.05,17.4189,121.4443,Golden Berries Hotel and Convention
194,Sangar,RU,7.36,63.9242,127.4739,
195,Suicheng,CN,47.37,33.8963,117.9331,Junyue Hotel
196,Svetlyy,RU,37.45,54.675,20.1347,"Gostinitsa-Kafe, Alena"
197,Ludvika,SE,45.77,60.1496,15.1878,Ludvika Stadshotell
198,Paracatu,BR,60.93,-17.2222,-46.8747,Hotel Paracatu Plaza
199,Narsaq,GL,41.22,60.9167,-46.05,Sleep In Narsaq
200,Los Llanos De Aridane,ES,67.75,28.6585,-17.9182,Valle Aridane
201,Strezhevoy,RU,23.77,60.7333,77.5889,Sibiryachka
202,Kavieng,PG,85.06,-2.5744,150.7967,Nusa Island Retreat
203,Bubaque,GW,83.61,11.2833,-15.8333,"Casa Dora, Bubaque"
204,Concepcion,CL,52.25,-36.827,-73.0498,Hotel El Araucano
205,Cockburn Town,TC,80.69,21.4612,-71.1419,Osprey Beach Hotel
206,Gaya,IN,65.12,24.7833,85.0,Hotel Viraat Inn Gaya
207,Port Blair,IN,78.21,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
208,Lotoshino,RU,26.91,56.2267,35.6414,Hotel Komfort
209,Tupelo,US,68.29,34.2576,-88.7034,"Hilton Garden Inn Tupelo, MS"
210,Karanpura,IN,75.4,29.1018,75.092,सहारण भवन
211,Taoudenni,ML,75.15,22.6783,-3.9836,
212,Husavik,IS,39.13,66.0449,-17.3389,Bjarnabúð
213,Jamestown,US,60.44,42.097,-79.2353,Hampton Inn & Suites Jamestown
214,Puerto Ayora,EC,67.68,-0.7393,-90.3518,Finch Bay Galapagos Hotel
215,Sakakah,SA,64.29,29.9697,40.2064,Fakhamat Al Orjoana Apartment
216,Hami,CN,40.89,42.8,93.45,Laoyutang Resort
217,Gostyn,PL,48.65,51.8825,17.0123,Hotel Cukropol
218,Yerraguntla,IN,71.35,14.6372,78.5395,Sri Venkata Chowdeswari Nilayam
219,Ghotki,PK,74.28,28.006,69.3161,BISMILLAH HOTAL $ CHAI
220,Ponta Do Sol,PT,71.71,32.6667,-17.1,Hotel do Campo
221,Shimoda,JP,65.1,34.6667,138.95,Shimoda Tokyu Hotel
222,Quelimane,MZ,75.29,-17.8786,36.8883,Hotel Flamingo
223,Krasnoselkup,RU,1.92,65.7,82.4667,Krasnosel'kupnefteprodukt
224,Lakes Entrance,AU,62.17,-37.8811,147.981,The Esplanade Resort & Spa
225,Sedona,US,43.38,34.8697,-111.761,Amara Resort and Spa
226,Leningradskiy,RU,1.63,69.3833,178.4167,Gostinitsa
227,Ilulissat,GL,28.42,69.2167,-51.1,Hotel Arctic
228,Sao Goncalo,BR,67.78,-22.8156,-43.0411,Bem Diva Espaço Mulher
229,Lake Charles,US,73.62,30.2131,-93.2044,La Quinta Inn & Suites by Wyndham Lake Charles Casino Area
230,Amapa,BR,72.82,1.0,-52.0,
231,Itarema,BR,78.98,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
232,Beipiao,CN,32.76,41.7919,120.7792,Beipiao Hotel
233,Sergeyevka,KZ,32.36,53.88,67.4158,Amina
234,Grand Gaube,MU,74.37,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
235,Marfino,RU,30.11,55.7028,37.3822,Nemchinovka-Park
237,Talnakh,RU,16.21,69.4865,88.3972,Talnakh Hotel
238,Chabahar,IR,77.77,25.2919,60.643,هتل گدروشیا
239,Miramar,US,81.01,25.9873,-80.2323,Stadium Hotel
240,Chiredzi,ZW,71.19,-21.05,31.6667,Clevers Hotel Chiredzi
241,Hare Bay,CA,33.19,48.8499,-54.0148,
242,Puerto Colombia,CO,77.09,10.9878,-74.9547,Hotel El Emigrante
243,Tommot,RU,21.07,58.9564,126.2925,Gostinitsa Tommot
244,Dingle,PH,81.66,10.9995,122.6711,SEGAYA PROPERTY
245,Karratha,AU,84.34,-20.7377,116.8463,ibis Styles Karratha
246,Babu,CN,62.82,24.4167,111.5167,IU Hotel Hezhou Bus Terminal
